Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,Replicates,Habitat,LabField,AmbientTemp,AmbientTempMethod,AmbientTempUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeNotes,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Wholepart,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1TempMethod,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1GrowthDur,Interactor1GrowthdDurUnit,Interactor1GrowthType,Interactor1Acc,Interactor1AccTemp,Interactor1AccTime,Interactor1AccTimeUnit,Interactor1OrigTempNotes,Interactor1OrigTime,Interactor1OrigTimeUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,Interactor1SizeSI,Interactor1SizeUnitSI,Interactor1DenValue,Interactor1DenUnit,Interactor2Common,Interactor2Kingdom,Interactor2Phylum,Interactor2Class,Interactor2Order,Interactor2Family,Interactor2Genus,Interactor2Species,Interactor2Stage,Interactor2Temp,Interactor2TempUnit,Interactor2GrowthTemp,Interactor2GrowthTempUnit,FigureTable,Citation,DOI,CuratedByCitation,CuratedByDOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate,cluster_id,version
112811,1000,,ELG002,fecundity rate,mean maximum progeny per unit time,bmax,fecundity rate,2.1,progeny individual-1 day-1,,,,2.1,progeny individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Kunming China,field (apple),,0,decimal,25.0464,102.7094,Eriosoma lanigerum,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Eriosoma,lanigerum,adult,,15.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Yu et al. 1989. Effect of temperature on the development of wooly apple aphid Eriosoma lanigerum (Hausm.). Zoological Res. 10:1,,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/1989,29,v1
112816,1001,,MSRO01,development rate,replicate-level mean rate of life stage completion,1/alpha,development rate,0.074,days-1,,,,0.074,individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Isfahan Iran,field (rose),,0,decimal,32.644722,51.6675,Macrosiphum rosae,,,,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Macrosiphum,rosae,juvenile (birth to adult),,15.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1,Mehrparvar and Hatami 2007. Effect of temperature on some biological parameters of an Iranian population of the Rose Aphid Macrosiphum rosae (Hemiptera: Aphididae). European Journal of Entomology 104:3,10.14411/eje.2007.078,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2007,7,v1
112868,1003,,PHtoc3,development time,mean duration of juvenile stages and from adult emergence to the onset of reproduction,1/alpha,development rate,0.0,days,,,,0.0,individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Okitsu Shizuoka Japan,field (citrus orchard),,0,decimal,35.0525,138.521944,Toxoptera citricida,,,,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Aphis,citricida,juvenile (birth to adult),,29.7,Celsius,,27.5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Komazaki 1982. Effects Of Constant Temperatures On Population Growth Of Three Aphid Species Toxoptera Citricidus (Kirkaldy) Aphis Citricola Van Der Got and Aphis gossypii Glover (Homoptera: Aphididae) on citrus.EAppl. Entomol. Zool. 17:6,10.1303/aez.17.75,,,Paul Huxley,phuxly@gmail.com,reared on Citrus unshiu,Interactor1Temp,Location,01/01/1982,6,v1
112963,1008,,RHOP016,fecundity rate,maximum number of offspring per female per day,bmax,,3.11,nymphs individual-1 day-1,,,,,,,terrestrial,laboratory,,,,rearing food type,reared on corn = 2,2.0,,,,,,,Shahr-e Kord Iran,field (corn),,0,decimal,32.3,50.84,Rhopalosiphum padi,,,25.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Rhopalosiphum,padi,adult,female,8.5,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text,Aboutalebian et al. 2020. Selected demographic data of the bird cherry-oat aphid Rhopalosiphum padi L. on corn Zea mays L. at different temperatures. J. Agr. Sci. Tech 22:1,,,,Paul Huxley,phuxly@gmail.com,reared on corn. interactor1number is the number of individuals that survived the juvenile stage from n=66 at the startof the experiment,Unplottable,,01/01/2016,29,v1
112979,1011,,ROY001,fecundity rate,mean number of nymphs per day per female,,,1.8,progeny individual-1 day-1,0.38,0.38,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Weslaco Texas USA,field,,0,decimal,26.159167,-97.9875,Pemphigus populitransversus,,,10.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Pemphigus,populitransversus,adult (fundatrigenia),,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Royer et al. 1999. Temperature Related Stage-Specific Development and Fecundity of Colonizing and Root-Feeding Morphs of Pemphigus populitransversus (Homoptera: Aphididae) on Brassica. Environ. Entomol. 28:4,10.1093/ee/28.4.572,,,Wills McGraw,willsmcgraw21@vt.edu,,Interactor1Temp,Location,01/01/1999,29,v1
113004,1014,,ROY006,development rate,inverse of the mean duration of life stage,,,0.108,days-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,College Station Texas USA,colony,,0,decimal,30.601389,-96.314444,Pemphigus populitransversus,,,8.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Pemphigus,populitransversus,N1 (alienicolae),,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Royer et al. 1999. Temperature Related Stage-Specific Development and Fecundity of Colonizing and Root-Feeding Morphs of Pemphigus populitransversus (Homoptera: Aphididae) on Brassica. Environ. Entomol. 28:4,10.1093/ee/28.4.572,,,Wills McGraw,willsmcgraw21@vt.edu,development rate of a stage is calculated as the inverse of the development time of that stage,Interactor1Temp,Location,01/01/1999,7,v1
113293,1041,,SCM003,fecundity,mean duration of life stage,bmax,fecundity rate,18.25,progeny individual-1,0.79,0.79,se,0.305,progeny individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Isfahan Iran,colony (barley),01/01/2008,2,decimal,32.644722,51.6675,Schizaphis graminum,,,54.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Schizaphis,graminum,adult,,10.0,Celsius,,22.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Tofangsazi et al. 2012. Effect of different constant temperatures on biology of Schizaphis graminum (Rondani) (Hemiptera: Aphididae) on barley Hordeum vulgare l. (Poaceae) in Iran. J. Plant Pro. Res. 52:3,10.2478/v10045-012-0052-1,,,Paul Huxley,phuxly@gmail.com,reared on barley,Interactor1Temp,Location,01/01/2012,28,v1
113358,1047,,AFB003,age at first reproduction,mean age at the onset of reproduction,,,12.14,days,0.11,0.11,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Samsun Turkey,field (faba bean),,0,decimal,41.290278,36.333611,Aphis fabae,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,fabae,juvenile (birth to reproductive adult),,15.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Akca et al. 2015. Demography and population projection of Aphis fabae (Hemiptera: Aphididae): With additional comments on life table research criteria. J Econ. Entomol. 108:4,10.1093/jee/tov187,,,Paul Huxley,phuxly@gmail.com,reared on faba bean,Interactor1Temp,Location,01/01/2015,-1,v1
113648,1073,,CFS006,post-reproductive period,mean duration of life stage,,,5.0,days,1.3,1.3,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Hohhot Inner Mongolia China,field (pine),,0,decimal,40.842,111.749,Cinara formosana,,,,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Cinara,formosana,adult,,13.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Shao et al. 2015. Influences of temperature on the development and fecundity of Cinara formosana (Homoptera: Lachnidae). Chinese J. Ecol. 34:7,,,,Paul Huxley,phuxly@gmail.com,reared on pine,Interactor1Temp,Location,01/01/2015,25,v1
113820,1091,,DAC001,growth rate,mean relative growth rate (ln(adult moult weight (ug)) - ln(birth wt (ug))/development time),,,0.046,ug ug-1 day-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Norwich UK,field (sycamore),01/01/1978,5,decimal,52.628611,1.292778,Drepanosiphum acerinum,,,8.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Drepanosiphum,acerinum,juvenile (birth to adult),,6.0,Celsius,,15.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1a,Wellings 1981. The effect of temperature on the growth and reproduction of two closely related aphid species on sycamore. Ecol. Entomol. 6:2,10.1111/j.1365-2311.1981.tb00608.x,,,Paul Huxley,phuxly@gmail.com,reared on sycamore,Interactor1Temp,Location,01/01/1981,7,v1
113922,1111,,CSP003,body length,replicate-level mean body length,,,1.94,mm,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,South East England,field,,0,decimal,51.3167,-0.5,Cinara sp. nov.,,,29.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Cinara,sp. nov.,adult,,10.0,Celsius,,21.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 3a,Kairo and Murphy 1999. Temperature and plant nutrient effects on the development survival and reproduction of Cinara sp. nov. an invasive pest of cypress trees in Africa. Entomologia Experimentalis et Applicata 92:2,,,,Paul Huxley,phuxly@gmail.com,reared on cypress,Interactor1Temp,Location,01/01/1999,17,v1
113953,1116,,HPN005,fecundity rate,maximum progeny per unit time,bmax,fecundity rate,1.22,progeny individual-1 day-1,0.15,0.15,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Sutter County California USA,field (prune),,3,decimal,39.04,-121.69,Hyalopterus pruni,,,45.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Hyalopterus,pruni,adult,,14.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 3,Latham and Mills 2011. Effects of temperature on the life history parameters and population growth rates of Hyalopterus pruni (Hemiptera: Aphididae). J. Econ. Entomol. 104:6,10.1603/EC11145,,,Paul Huxley,phuxly@gmail.com,reared on prune,Interactor1Temp,Location,01/01/2011,29,v1
114159,1139,,LC1121,effective fecundity,mean number of nymphs produced individual-1 during a period equivalent to the prereporoductive time,,,25.3,nymphs unit time-1,0.99,0.99,se,,,,terrestrial,laboratory,,,,low-content DIMBOA,,,,,,,,,Lleida Spain,colony (greenhouse wheat),,0,decimal,41.62064,0.61993,Rhopalosiphum padi,Bird cherry-oat aphid,,148.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Rhopalosiphum,padi,adult,,18.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Asin and Pons 2001. Effect of high temperature on the growth and reproduction of Corn Aphids (Homoptera: Aphididae) and implications for their population dynamics on the northeastern Iberian peninsula. Environ. Entomol. 30,10.1603/0046-225X-30.6.1127,,,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2001,-1,v1
114697,1152,,PHXmp3,body size (alate),mean wet mass,,,0.73,mg,0.03,0.03,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Bergian Garden Stockholm Sweden,field (greenhouse),01/01/1997,1,decimal,59.37,18.047,Macrosiphum euphorbiae,,,31.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Macrosiphum,euphorbia,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Jansson and Ekbom 2002. The effect of different plant nutrient regimes on the aphid Macrosiphum euphorbiae growing on petunia. Entomologia Experimentalis et Applicata 104:1,10.1046/j.1570-7458.2002.00997.x,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2002,-1,v1
114700,1153,,PHXmp4,body size (apterous),mean wet mass,,,0.64,mg,0.04,0.04,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Bergian Garden Stockholm Sweden,field (greenhouse),01/01/1997,1,decimal,59.37,18.047,Macrosiphum euphorbiae,,,23.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Macrosiphum,euphorbia,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Jansson and Ekbom 2002. The effect of different plant nutrient regimes on the aphid Macrosiphum euphorbiae growing on petunia. Entomologia Experimentalis et Applicata 104:1,10.1046/j.1570-7458.2002.00997.x,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2002,-1,v1
114731,1159,,ROP003,maximum fecundity,mean duration from onset of reproduction to maximum reproductive output,,,71.5,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Hamilton New Zealand,field (lucerne),,0,decimal,-37.783333,175.283333,Acyrthosiphon kondoi,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,kondoi,adult,,6.0,Celsius,,16.5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text,Rohitha and Penman 1983. Effect of temperature on the biology of bluegreen lucerne aphid Acyrthosiphon kondoi. New Zealand Journal of Zoology 10:3,10.1080/03014223.1983.10423919,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/1983,-1,v1
114987,1190,,CRV004,fecundity rate,mean duration of life stage,bmax,fecundity rate,0.0,progeny individual-1 day-1,,,,0.0,progeny individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Payne County Oklahoma USA,field (alfalfa),,0,decimal,36.08,-96.97,Aphis craccivora,,,8.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Aphis,craccivora,adult,female,7.2,Celsius,,22.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Berberet et al. 2009. Development reproduction and within-plant infestation patterns of Aphis craccivora (Homoptera: Aphididae) on alfalfa. Environ. Entomol. 38:9,10.1603/022.038.0630,,,Paul Huxley,phuxly@gmail.com,trait value set to zero because no juveniles attained adulthood or reproduced after 60 d observational period,Interactor1Temp,Location,01/01/2009,29,v1
114998,1192,,ACC002,pre-reproductive period,mean rate of life stage completion,,,24.0,days,0.0,0.0,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Poznan Poland,field (black locust),01/01/2015,1,decimal,52.408333,16.933611,Aphis craccivora,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,craccivora,juvenile (birth to adult),,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Borowiak-sobkowiak 2017. Effect of temperature on the biological parameters of Aphis craccivora (Hemiptera: Aphididae) on Robinia pseudoacacia. Redia 100,10.19263/REDIA-100.17.07,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2017,24,v1
115003,1193,,ACC003,reproductive period,mean rate of life stage completion,,,27.5,days,1.8,1.8,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Poznan Poland,field (black locust),01/01/2015,1,decimal,52.408333,16.933611,Aphis craccivora,,,20.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,craccivora,juvenile (birth to adult),,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Borowiak-sobkowiak 2017. Effect of temperature on the biological parameters of Aphis craccivora (Hemiptera: Aphididae) on Robinia pseudoacacia. Redia 100,10.19263/REDIA-100.17.07,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2017,25,v1
115008,1194,,ACC004,post-reproductive period,mean rate of life stage completion,,,9.6,days,3.9,3.9,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Poznan Poland,field (black locust),01/01/2015,1,decimal,52.408333,16.933611,Aphis craccivora,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,craccivora,juvenile (birth to adult),,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Borowiak-sobkowiak 2017. Effect of temperature on the biological parameters of Aphis craccivora (Hemiptera: Aphididae) on Robinia pseudoacacia. Redia 100,10.19263/REDIA-100.17.07,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2017,25,v1
115013,1195,,ACC005,longevity,mean rate of life stage completion,z,adult mortality rate,61.1,days,3.8,3.8,sd,0.016,individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,Poznan Poland,field (black locust),01/01/2015,1,decimal,52.408333,16.933611,Aphis craccivora,,,20.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,craccivora,adult,,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Borowiak-sobkowiak 2017. Effect of temperature on the biological parameters of Aphis craccivora (Hemiptera: Aphididae) on Robinia pseudoacacia. Redia 100,10.19263/REDIA-100.17.07,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2017,8,v1
118297,1245,,URM001,body size (alate nymph),mean wet mass,,,3.8,days,0.13,0.13,not stated,,,,terrestrial,laboratory,,,,,,,,,,,,,Sao Paulo Brazil,colony (lettuce),,0,decimal,-10.0,-52.0,Tuberolachnus salignus,,,40.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Uroleucon,ambrosiae,N1,,15.0,Celsius,,20.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Collins and Leather 2001. Effect of temperature on fecundity and development of the Giant Willow Aphid Tuberolachnus salignus (Sternorrhyncha: Aphididae). European Journal of Entomology 98:2,10.14411/eje.2001.033,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2001,-1,v1
118312,1246,,URM002,body size (apterous nymph),mean wet mass,,,3.9,days,0.18,0.18,not stated,,,,terrestrial,laboratory,,,,,,,,,,,,,Sao Paulo Brazil,colony (lettuce),,0,decimal,-10.0,-52.0,Tuberolachnus salignus,,,40.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Uroleucon,ambrosiae,adult,female,15.0,Celsius,,20.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Collins and Leather 2001. Effect of temperature on fecundity and development of the Giant Willow Aphid Tuberolachnus salignus (Sternorrhyncha: Aphididae). European Journal of Entomology 98:2,10.14411/eje.2001.033,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2001,-1,v1
118315,1247,,URM003,fecundity (alate),mean lifetime offspring,bmax,fecundity rate,15.57,days,1.1,1.1,not stated,,,,terrestrial,laboratory,,,,,,,,,,,,,Sao Paulo Brazil,colony (lettuce),,0,decimal,-10.0,-52.0,Tuberolachnus salignus,,,40.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Uroleucon,ambrosiae,adult,female,15.0,Celsius,,20.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Collins and Leather 2001. Effect of temperature on fecundity and development of the Giant Willow Aphid Tuberolachnus salignus (Sternorrhyncha: Aphididae). European Journal of Entomology 98:2,10.14411/eje.2001.033,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2001,-1,v1
118318,1248,,URM004,fecundity (apterous),mean lifetime offspring,bmax,fecundity rate,2.07,days,0.29,0.29,not stated,,,,terrestrial,laboratory,,,,,,,,,,,,,Sao Paulo Brazil,colony (lettuce),,0,decimal,-10.0,-52.0,Tuberolachnus salignus,,,40.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Uroleucon,ambrosiae,adult,female,15.0,Celsius,,20.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Collins and Leather 2001. Effect of temperature on fecundity and development of the Giant Willow Aphid Tuberolachnus salignus (Sternorrhyncha: Aphididae). European Journal of Entomology 98:2,10.14411/eje.2001.033,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2001,-1,v1
118535,1275,,ARU001,development time,mean duration of life stage as a function of rearing food type (secondstressor) and temperature,,,2.37,days,0.09,0.09,se,,,,terrestrial,laboratory,,,,rearing food type,type of food individuals were reared on. 1 = Rumex obtusifolius 0 = Beta vulgaris vulgaris var. cida,1.0,,,,,,,Adana Turkey,field (chard and broadleaf dock),,0,decimal,37.0,35.321333,Aphis rumicis,,,27.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Aphis,rumicis,N1,,17.5,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Bayhan et al. 2006. Effect of temperature on development mortality fecundity and reproduction of Aphis rumicis L. (Homoptera: Aphididae) on broadleaf dock (Rumex obtusifolius) and Swiss chard (Beta vulgaris vulgaris var. cida). Journal of Pest Science 79:1,10.1007/s10340-005-0112-7,,,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2006,6,v1
118615,1277,,ARU005,longevity,mean duration of life stage as a function of rearing food type (secondstressor) and temperature,z,adult mortality rate,22.72,days,1.33,1.33,se,0.044,individual-1 day-1,,terrestrial,laboratory,,,,rearing food type,type of food individuals were reared on. 1 = Rumex obtusifolius 0 = Beta vulgaris vulgaris var. cida,1.0,,,,,,,Adana Turkey,field (chard and broadleaf dock),,0,decimal,37.0,35.321333,Aphis rumicis,,,27.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Aphis,rumicis,adult,female,17.5,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Bayhan et al. 2006. Effect of temperature on development mortality fecundity and reproduction of Aphis rumicis L. (Homoptera: Aphididae) on broadleaf dock (Rumex obtusifolius) and Swiss chard (Beta vulgaris vulgaris var. cida). Journal of Pest Science 79:1,10.1007/s10340-005-0112-7,,,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2006,8,v1
118841,1298,,MED002,fecundity,mean population-level offspring (100 individuals),,,23.0,days,2.4,2.4,se,0.043,individual-1 day-1,,terrestrial,laboratory,,,,,,,,,,,,,not stated,not stated,,0,,,,Cinara tujafilina,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Metopolophium,dirhodum,adult,,10.0,Celsius,,20.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Durak and Borowiak-Sobkowiak 2013. Influence of temperature on the biological parameters of the anholocyclic species Cinara tujafilina (Hemiptera: Aphidoidea). Open Life Sciences 8:6,10.2478/s11535-013-0161-x,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2013,28,v1
121630,1322,,DIN004,longevity,mean duration of adult lifespan as a function of temperature and the number of instars completed prior to reproductive adulthood (secondstressor),z,adult mortality rate,14.5,days,2.2,2.2,se,0.069,individual-1 day-1,,terrestrial,laboratory,,,,class,the number of juvenile instars completed prior to reproductive adulthood,4.0,,,,,,,Bushland Texas USA,field (winter wheat),,0,decimal,35.191944,-102.064722,Diuraphis noxia,,,30.0,Animalia,Arthropoda,Insecta,Homoptera,Aphididae,Diuraphis,noxia,adult (apterous),female,5.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Michels and Behle 1988. Reproduction and development of Diuraphis noxia (Homoptera: Aphididae) at constant temperatures. J. Econ. Entomol. 81:4,10.1093/jee/81.4.1097,,,Paul Huxley,phuxly@gmail.com,interactor1number is the number of individuals for each temperature and class,Interactor1Temp,SecondStressorValue,01/01/1988,8,v1
122226,1327,,PHXmp5,fecundity,total population-level number of offspring produced,,,2986.0,offspring,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,colony,,0,,,,Macrosiphum euphorbiae,,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Macrosiphum,euphorbiae,juvenile (N1 to adult),,5.0,Celsius,,21.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Barlow 1962. The influence of temperatures on the growth of experimental populations of Myzus persicae (Sulzer) and Macrosiphum euphorbia (Thomas) (Aphididae). Canadian Journal of Zoology 40:2,10.1139/z62-019,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,reared on potato leaves,Interactor1Temp,Location,01/01/1962,28,v1
